age,income,account_balance,transaction_count,gender,occupation,region
46.9,62149.59,30069.76,29,M,student,east
30.4,52261.42,36138.62,14,M,engineer,east
37.0,46119.12,-2999.64,18,F,teacher,east
37.8,33668.43,21955.42,12,F,teacher,north
32.4,49572.76,38071.35,16,F,manager,south
40.9,67097.18,19282.64,15,M,student,east
30.3,49456.33,42624.73,16,F,student,south
43.7,56432.89,39838.9,10,F,student,north
21.5,66996.47,20308.69,11,M,student,west
36.3,67810.34,19968.36,16,M,student,east
54.4,43807.01,14863.94,12,M,teacher,south
25.0,74955.89,18704.06,26,M,student,east
28.2,76910.25,12674.11,21,M,manager,east
40.1,43052.25,29288.11,10,M,engineer,north
36.8,47642.45,10439.54,23,F,engineer,south
38.5,77866.36,31037.33,20,M,engineer,south
39.9,57797.2,31280.79,16,M,manager,north
41.3,26703.33,8387.96,22,F,doctor,south
46.1,39004.78,40498.19,17,F,engineer,west
39.1,56259.46,30136.09,12,F,manager,south
32.6,42554.36,32496.98,9,M,engineer,west
41.7,53798.64,17413.35,17,M,manager,north
54.0,60485.94,31223.79,15,M,manager,north
33.7,81933.82,36263.93,9,M,student,west
25.3,55643.19,24013.92,17,M,engineer,south
46.1,76088.13,45019.22,16,F,student,west
33.8,81431.4,25440.65,16,F,teacher,north
13.3,81514.65,36407.86,10,M,teacher,west
43.5,64271.32,27930.09,10,M,teacher,south
29.6,30550.66,30855.22,19,F,doctor,north
34.1,66912.37,8286.68,16,M,student,east
38.3,75726.0,28710.54,14,F,doctor,east
36.9,58783.99,17650.25,18,F,student,north
42.1,86168.76,16536.02,14,F,engineer,west
30.6,72897.5,42441.03,15,F,teacher,east
40.1,68524.1,22862.3,7,F,doctor,south
32.4,76295.71,14966.98,19,F,teacher,north
42.4,65000.55,21408.68,13,F,student,south
41.2,22607.84,11995.5,13,F,manager,north
25.6,52512.92,39338.84,13,M,teacher,south
45.9,77957.52,18043.19,14,F,manager,east
29.6,47886.13,30293.0,18,F,teacher,east
43.1,56647.91,38561.07,19,F,engineer,south
38.7,44327.46,19998.47,12,F,doctor,north
53.4,86758.84,30320.22,11,F,doctor,west
32.8,85222.39,14699.14,10,M,student,south
31.5,46741.97,49457.7,16,F,engineer,south
34.8,62209.47,34363.8,20,M,doctor,east
32.0,49792.59,23073.94,22,F,engineer,east
43.0,69224.17,17271.66,15,F,engineer,west
18.8,67645.25,23860.03,18,M,doctor,west
24.5,72175.58,21600.16,19,M,engineer,west
24.3,64978.78,44529.45,14,F,manager,south
44.5,104031.09,12744.65,15,F,doctor,north
52.1,44581.14,26348.01,14,M,engineer,east
34.0,34340.95,24816.62,15,M,teacher,north
33.3,54103.65,23825.9,15,F,engineer,north
35.7,36480.18,23913.83,17,M,student,north
46.6,37613.07,23839.29,13,M,engineer,north
25.7,44980.28,33730.66,10,M,engineer,south
37.4,46167.17,31089.84,16,M,doctor,south
44.8,45680.73,29189.12,15,M,student,south
40.0,67773.28,-5339.89,14,F,student,west
36.9,52407.16,27997.95,14,F,engineer,east
45.0,57307.28,8443.61,7,F,engineer,west
8.0,73413.49,31463.2,9,F,doctor,south
41.8,48505.16,39744.97,21,F,manager,south
28.5,56031.81,15737.61,18,F,teacher,north
16.7,65486.4,22382.19,14,M,teacher,east
40.1,30876.48,19006.44,10,M,engineer,west
48.7,24226.42,37354.32,20,M,engineer,north
33.6,65191.76,25950.28,15,F,doctor,west
44.5,67380.21,42283.29,19,M,engineer,east
51.1,90963.3,29137.54,18,M,engineer,north
48.1,62371.42,27424.5,17,M,engineer,east
51.4,72296.1,25682.07,12,M,teacher,east
42.4,57067.91,33179.92,19,M,engineer,north
35.8,64458.41,7623.14,11,F,teacher,south
19.0,85008.85,25853.44,18,F,student,east
32.5,28140.11,24299.54,20,M,engineer,east
26.6,66204.24,32254.19,14,M,doctor,south
56.7,92033.8,23122.98,20,F,manager,west
33.2,64230.51,14612.66,13,F,teacher,north
36.2,84758.59,25073.51,13,M,engineer,south
40.5,50561.82,14171.59,14,M,engineer,south
35.4,59519.29,5747.38,12,F,doctor,west
52.0,60502.87,32271.22,14,F,doctor,east
28.8,26736.13,30790.62,18,M,engineer,east
36.9,42477.33,29670.91,22,M,manager,west
27.6,43546.87,38029.28,18,F,manager,east
21.8,72330.99,18349.68,19,M,engineer,north
28.9,73082.3,10688.86,8,F,manager,east
34.6,64860.55,24299.7,16,M,engineer,east
30.7,72361.54,21525.0,6,M,manager,north
28.1,57537.76,16577.04,15,F,engineer,south
20.9,78028.98,24201.51,11,M,manager,east
34.2,60131.83,18883.95,16,M,engineer,north
20.0,60867.96,6639.95,15,F,doctor,north
42.6,56016.11,20588.23,22,F,engineer,east
35.8,70266.76,13636.25,9,F,manager,west
20.4,53682.02,27316.48,16,M,engineer,north
31.9,74646.47,18439.65,13,F,engineer,south
27.5,43017.76,36116.31,12,F,engineer,east
38.2,43516.26,41038.66,9,F,engineer,east
48.4,70311.4,31793.81,20,F,manager,west
16.2,58671.84,9489.74,21,M,student,east
36.2,53191.63,40051.96,20,F,manager,east
33.4,73350.87,40757.2,13,M,student,west
41.7,50891.08,25187.91,11,M,engineer,north
37.1,56996.98,38229.26,15,F,engineer,north
27.5,80988.42,19483.25,14,F,doctor,east
31.8,83087.14,6337.54,14,F,student,south
27.0,83585.97,17397.16,13,M,manager,north
45.8,55768.11,42293.01,26,F,teacher,south
35.2,78460.54,10089.2,17,F,engineer,east
54.0,45765.71,24995.21,12,F,engineer,west
34.4,46396.46,25341.44,12,M,teacher,north
27.9,24743.16,19870.26,17,F,manager,east
19.9,85093.02,20564.78,18,M,engineer,south
17.0,47040.3,25722.49,16,M,student,east
19.2,58102.01,19378.38,21,M,student,east
37.7,46345.13,10779.42,15,F,student,west
40.1,70427.48,27150.32,13,F,student,north
19.2,54365.5,35733.67,15,M,engineer,south
44.0,40427.75,33695.73,11,F,student,north
30.2,66624.94,16902.65,15,M,teacher,east
36.5,38494.05,12487.72,12,F,student,west
51.1,47438.91,22158.12,10,F,engineer,west
44.0,28396.66,40677.92,24,F,teacher,south
32.3,38640.63,31455.98,18,M,engineer,west
26.1,62677.94,32039.65,16,F,engineer,south
13.5,30531.96,33898.57,14,M,student,north
27.8,37782.81,29207.67,11,F,manager,west
32.9,59964.47,26206.09,14,F,doctor,north
25.1,51845.9,31623.07,19,F,doctor,north
33.7,89880.55,19538.34,13,F,manager,south
35.8,87508.45,10855.37,13,M,teacher,south
32.8,46981.16,32229.97,14,M,manager,north
28.5,68357.06,37377.38,15,F,teacher,west
36.7,71239.24,13817.68,14,M,doctor,south
39.4,51037.82,33219.21,24,M,student,south
24.1,37566.88,41807.66,12,M,teacher,south
49.1,59815.52,24977.54,10,F,teacher,east
34.0,57407.31,16819.98,18,F,student,east
35.2,53463.53,26230.19,15,F,student,west
42.1,66634.75,19494.66,21,F,student,west
37.3,48739.06,18832.7,14,M,doctor,south
44.5,42720.04,29331.84,15,M,teacher,west
37.9,61636.24,8962.71,12,F,engineer,south
28.9,65789.55,10560.71,19,F,engineer,north
38.6,42350.33,25192.91,14,F,manager,east
23.6,73921.36,24776.91,16,M,engineer,north
36.1,33442.78,28435.55,15,F,doctor,north
34.7,51328.3,43752.25,15,F,student,west
32.9,56129.87,26045.14,15,F,student,east
33.7,50456.64,30981.72,12,M,engineer,north
16.2,51524.09,15244.67,20,F,teacher,east
29.5,88066.12,32679.38,16,M,manager,west
35.9,47236.74,19736.09,11,F,doctor,west
36.6,96618.33,25714.21,13,F,manager,east
24.7,66556.9,23911.51,17,F,student,east
47.7,61380.83,35329.74,18,M,teacher,east
26.3,67143.61,11900.23,21,F,teacher,east
44.7,97948.92,2167.61,20,M,teacher,east
39.3,45096.1,22865.67,23,F,manager,east
28.5,43193.73,29685.31,8,M,teacher,south
52.8,48677.01,26522.69,15,F,manager,west
23.1,60482.15,37322.04,19,F,student,south
44.2,34113.43,29373.73,13,M,engineer,north
45.0,60335.09,19361.52,17,M,student,east
28.3,85403.21,1745.8,12,F,doctor,north
48.9,62271.11,22626.88,13,F,student,east
32.5,55609.72,35279.59,14,F,engineer,north
37.9,50727.59,21079.52,13,M,engineer,east
37.6,73477.68,25283.2,21,F,teacher,west
33.7,47612.51,29213.6,14,M,teacher,east
43.1,87695.94,14847.08,14,M,engineer,north
42.9,89000.4,31232.36,15,M,student,west
17.5,63851.26,41371.22,13,F,teacher,south
48.0,59827.27,23271.87,10,F,student,south
18.4,75459.9,13709.36,22,F,doctor,south
45.3,76421.98,24333.99,19,F,engineer,west
46.3,47910.12,2756.16,21,M,doctor,north
24.1,52101.67,28369.03,8,F,student,east
30.9,40164.79,29522.74,13,M,doctor,south
23.9,66135.97,41756.36,13,M,engineer,north
32.9,69999.42,23060.05,12,M,student,west
31.9,39751.12,29084.85,12,F,engineer,east
42.8,53172.02,16387.12,20,F,manager,east
48.1,39791.19,21435.73,20,F,doctor,north
49.0,46518.0,9748.15,11,M,teacher,east
29.4,68265.26,23052.1,16,M,engineer,west
32.9,48997.77,21946.91,17,F,student,south
18.2,55487.61,27992.0,17,M,student,east
26.9,35590.32,18764.03,14,M,doctor,west
44.6,62804.85,25833.45,17,M,engineer,west
51.2,59335.9,21666.2,19,F,engineer,south
22.7,49065.61,21685.01,17,F,engineer,east
29.1,57164.79,25803.62,10,F,doctor,east
34.7,62704.42,25405.23,10,M,teacher,north
37.8,47776.98,32611.74,14,F,engineer,east
26.9,37856.06,23793.57,11,F,teacher,west
39.2,87083.62,21501.15,13,M,manager,west
30.3,50500.91,23191.93,18,M,student,west
34.9,58548.6,17853.36,13,F,doctor,north
40.5,75162.6,21400.89,13,F,manager,west
35.1,112935.83,45311.59,13,F,teacher,east
30.6,41332.7,15873.21,16,M,teacher,north
33.9,66747.41,22213.44,13,F,manager,east
34.1,49386.72,21125.11,14,M,manager,west
31.3,51918.15,22528.28,15,F,teacher,north
32.4,49196.82,21687.61,13,F,doctor,west
51.0,43115.18,27792.4,17,M,student,west
40.6,59380.63,7898.25,13,F,doctor,north
32.0,37882.46,35371.71,20,M,doctor,west
42.0,74202.11,31325.83,18,F,manager,west
31.7,60825.04,12571.28,14,F,engineer,north
46.7,66336.52,2309.23,14,F,doctor,south
38.7,53007.17,15229.28,12,F,student,south
33.9,54491.94,22573.34,13,F,teacher,south
39.5,64313.46,50802.92,19,M,engineer,east
19.3,42539.24,30432.57,21,F,doctor,south
23.7,54630.14,6924.1,13,F,engineer,west
23.1,47105.8,18103.44,13,M,doctor,west
36.4,46641.47,24467.88,19,F,engineer,south
52.3,28352.43,27536.84,16,M,doctor,east
57.3,80089.9,11852.51,11,F,doctor,east
41.4,49701.92,23650.1,17,F,teacher,east
40.0,77450.64,17823.61,19,M,teacher,south
17.0,76031.88,13962.41,10,M,engineer,north
29.6,40710.0,27595.96,9,F,teacher,north
27.1,43673.83,32738.77,13,M,teacher,north
28.8,98407.54,33410.41,19,F,engineer,west
33.3,86263.89,30743.86,18,M,manager,south
30.3,59527.22,20026.3,13,M,manager,north
15.2,63860.6,32145.5,17,M,engineer,east
42.5,50537.3,28090.54,16,M,engineer,north
24.3,66485.29,26339.42,14,M,engineer,north
37.4,49242.27,18883.07,13,F,doctor,east
55.7,29514.69,20031.24,16,F,engineer,east
25.8,40176.66,25738.87,19,M,engineer,north
9.7,60316.39,49398.74,17,F,teacher,south
32.1,43033.99,28012.42,11,M,student,south
46.0,58990.84,18888.11,16,F,manager,east
54.6,43880.08,16676.11,9,M,student,east
22.7,48264.69,20082.33,13,M,engineer,south
40.0,72797.48,46772.93,15,F,engineer,south
30.3,63712.21,21007.43,16,M,engineer,east
33.9,59855.03,34068.71,9,F,student,west
61.4,73184.46,21240.72,12,M,teacher,west
20.0,67209.13,27611.85,15,M,teacher,south
37.5,81698.45,32917.45,12,M,teacher,east
39.7,53102.11,19280.97,18,F,manager,east
45.9,53555.48,18588.88,14,M,teacher,west
36.0,40483.36,41588.7,15,F,doctor,west
38.1,53565.29,34845.93,12,F,student,south
31.1,74471.55,32906.72,9,F,teacher,north
37.7,79499.81,32872.76,16,F,doctor,south
31.6,74404.58,29595.75,12,M,doctor,south
41.2,33087.12,45177.76,13,M,manager,west
31.3,76247.18,25439.08,16,M,engineer,south
38.8,32422.22,30772.62,20,M,engineer,north
34.7,73471.76,10490.87,15,F,manager,west
46.3,54483.23,16750.39,15,F,teacher,north
34.5,70538.0,12991.81,16,F,student,south
17.3,40013.27,37740.64,17,M,doctor,south
47.6,77567.51,-525.4,16,F,doctor,east
25.9,38025.38,20976.9,14,F,engineer,south
28.5,49973.18,-4937.07,20,M,manager,south
29.0,45028.58,16687.12,11,M,manager,north
48.7,33685.73,20090.51,17,M,doctor,east
13.6,61417.91,38848.71,12,M,engineer,south
66.4,87091.34,28966.28,12,M,student,west
45.6,100003.58,16668.58,16,M,teacher,south
37.2,61457.34,35659.64,8,M,engineer,south
34.5,76750.22,25178.32,18,F,student,east
37.9,63481.42,25375.67,11,F,manager,north
40.2,67483.25,12973.28,12,F,teacher,north
41.5,54867.77,15099.86,13,M,student,east
40.6,62926.15,16749.03,11,M,engineer,south
35.9,68062.18,25464.61,14,F,engineer,east
33.0,51323.1,25778.86,12,M,manager,north
33.5,58837.59,40440.93,17,F,engineer,west
33.1,59123.55,28850.55,16,M,student,west
46.3,72396.05,-2075.66,13,F,manager,south
40.9,44009.52,27626.42,14,F,teacher,east
5.6,59226.87,10499.84,20,M,student,south
41.6,88680.08,15340.29,11,M,engineer,west
36.9,77460.9,16878.31,12,M,doctor,north
34.8,80237.69,18366.62,13,M,student,east
31.1,60366.48,11248.51,20,F,student,east
46.2,64814.96,27034.82,14,F,teacher,south
44.5,75033.54,10891.98,24,F,engineer,north
27.3,83403.83,28566.68,24,F,engineer,north
39.1,30725.96,47369.71,10,F,doctor,west
25.3,40268.38,11706.41,8,F,doctor,north
21.2,79641.66,22154.9,14,M,engineer,east
28.7,55846.66,-234.57,13,F,teacher,south
43.6,49924.19,21990.65,11,M,manager,south
44.5,41187.59,31427.17,14,F,teacher,east
40.1,51674.75,32206.39,10,M,engineer,west
42.3,38964.46,25773.64,15,M,student,east
40.2,91366.41,33892.63,15,F,engineer,east
28.6,59663.46,50460.55,17,M,manager,east
39.3,59130.74,42123.05,18,F,engineer,east
43.0,68821.15,19774.79,17,M,teacher,south
42.5,74435.18,10488.96,9,F,teacher,west
46.9,74188.32,20938.49,10,M,doctor,east
42.1,76104.33,15530.17,23,F,doctor,east
38.5,50537.32,29513.48,26,F,engineer,east
45.7,55532.0,13188.06,15,F,doctor,south
34.7,71535.47,24271.78,16,M,teacher,north
26.2,52089.16,33380.14,11,F,engineer,north
33.4,59923.4,23993.04,18,F,student,east
27.6,65981.46,15536.86,20,F,student,south
28.2,71777.78,36748.14,9,F,student,south
33.6,33334.79,6210.19,13,M,manager,west
27.1,70721.18,21722.05,11,M,engineer,east
31.9,56494.14,24583.4,12,M,doctor,north
16.1,70611.87,25159.09,18,F,manager,east
37.1,71653.98,26804.96,15,M,engineer,south
35.0,84118.73,31104.4,12,M,teacher,east
26.8,80301.8,24645.93,16,M,teacher,east
41.6,80198.57,21319.42,13,M,engineer,north
44.4,81655.05,20924.11,19,M,teacher,north
18.9,64370.68,18884.84,18,M,student,north
27.4,60482.78,32875.43,12,F,manager,north
27.3,73092.26,18534.72,11,F,engineer,south
25.6,70981.21,33467.71,23,M,doctor,west
43.3,55364.01,25189.99,13,F,engineer,south
33.1,66072.35,19787.45,16,F,doctor,west
32.4,59473.55,31184.07,10,F,student,east
15.0,47191.01,17725.46,14,F,doctor,east
41.4,79356.91,31381.84,9,F,manager,north
22.6,60827.99,27127.26,9,M,teacher,south
35.6,90730.62,19036.75,16,M,doctor,east
37.8,35617.62,30286.35,18,F,manager,west
48.6,51648.32,30465.9,14,M,manager,north
21.9,60489.58,36575.2,10,M,manager,east
4.8,77060.72,34661.47,18,M,student,north
36.8,65992.04,29912.74,10,M,manager,south
53.0,64657.09,13724.09,16,M,manager,east
47.4,43091.04,49485.87,11,M,manager,east
37.1,42645.88,10963.84,18,M,engineer,north
30.1,64837.57,34492.63,16,F,teacher,north
43.1,39538.41,29312.84,22,F,doctor,south
25.3,52021.83,13258.58,18,F,teacher,west
39.8,67513.76,23756.99,15,M,manager,south
40.1,45265.14,24212.47,15,F,engineer,south
45.6,84080.34,38055.83,14,M,engineer,south
62.6,78359.05,17866.89,16,F,student,north
38.9,36428.7,22380.55,20,F,engineer,east
29.9,46014.43,1639.3,13,M,engineer,south
34.7,25713.34,42347.63,14,F,teacher,east
17.3,48261.13,14295.32,19,M,manager,south
28.1,71495.83,28269.11,16,F,doctor,east
30.9,53791.58,23985.92,14,F,student,north
29.8,66911.96,24019.99,25,M,engineer,west
36.5,37164.99,33098.62,17,F,student,north
26.8,71969.63,41712.62,19,F,engineer,east
46.2,51673.36,27514.94,15,F,engineer,east
35.0,60182.55,31550.78,9,F,teacher,east
34.9,58606.88,28288.92,8,F,engineer,south
31.7,40926.77,35175.31,16,M,teacher,west
36.6,42703.74,20370.84,18,M,teacher,south
43.3,74516.92,35753.91,21,M,engineer,west
26.3,65984.88,36105.0,16,M,student,north
28.4,75750.74,35825.37,13,M,teacher,south
32.0,64869.87,18398.52,15,M,student,north
21.5,62144.86,23316.62,17,F,student,north
26.8,34109.84,27394.67,12,M,engineer,south
30.2,55944.5,11291.58,11,M,doctor,north
43.7,59589.24,40949.2,11,F,doctor,west
37.6,89296.61,24877.23,14,F,manager,east
36.9,70304.35,27839.28,18,M,student,north
43.5,83040.92,19229.96,14,F,doctor,north
33.6,68963.07,11731.22,14,F,engineer,east
38.9,49330.45,18959.7,14,F,teacher,south
34.0,61756.86,27192.04,15,F,student,west
37.7,63543.35,31734.29,13,M,manager,east
29.2,45912.67,26617.92,14,M,student,east
10.6,54234.19,28467.24,19,F,manager,east
33.7,56913.5,21629.74,17,F,engineer,east
49.2,84084.3,29962.49,24,F,student,north
44.3,28788.89,39828.33,16,M,student,south
44.7,78087.28,32047.89,14,F,engineer,north
47.4,45948.07,33095.42,21,M,engineer,east
35.9,39418.81,27940.16,10,M,doctor,south
37.0,77699.13,9968.45,18,F,manager,east
28.8,70978.47,14553.33,15,F,teacher,north
31.8,78817.78,29548.76,14,F,engineer,south
41.2,72010.53,24890.61,14,F,doctor,north
47.0,90897.68,29398.43,12,F,teacher,east
33.6,68380.86,41764.23,8,F,teacher,west
30.5,57652.84,32260.36,16,F,doctor,east
35.0,65143.9,37588.86,14,M,student,west
41.0,78652.04,25946.81,13,M,doctor,west
20.6,48309.37,16927.84,13,M,manager,east
12.0,50221.67,24421.34,19,F,manager,south
29.5,55365.6,16952.48,16,M,doctor,north
22.8,28431.26,40582.95,13,M,teacher,south
29.9,62071.18,32903.91,16,F,teacher,west
33.5,31708.07,30205.12,17,M,teacher,south
30.5,60795.89,37359.43,20,F,student,north
49.5,72979.35,4799.44,15,M,manager,west
38.3,52846.85,30881.38,9,F,doctor,south
38.0,85156.74,11893.54,18,F,student,east
41.2,38092.49,24927.44,17,F,student,east
23.6,77868.91,21882.92,14,M,student,west
45.4,70127.06,31617.37,14,F,engineer,west
34.2,34259.5,27281.87,17,M,manager,west
41.7,100661.91,38451.17,9,M,doctor,east
24.3,59043.82,18981.03,15,F,manager,south
19.5,46837.74,32091.14,10,M,engineer,east
43.2,38893.69,26622.23,17,M,manager,west
38.8,56699.73,8647.1,17,M,teacher,south
26.0,58088.9,15813.84,13,F,manager,south
26.3,61539.68,23501.22,18,M,manager,south
46.3,55533.06,36122.92,16,M,engineer,east
23.1,69498.38,29637.23,12,M,engineer,north
51.4,54185.55,13324.99,17,M,manager,east
26.0,30975.54,23596.84,19,M,doctor,north
41.4,57759.58,45178.06,18,M,doctor,north
31.7,24487.84,26112.23,17,F,manager,north
41.0,65306.56,21726.74,23,F,student,east
29.6,45310.5,29917.4,17,F,engineer,south
33.4,62450.41,32633.93,11,F,doctor,south
35.4,79711.12,20438.32,19,M,manager,west
25.0,45768.77,30025.75,18,M,student,west
42.4,75918.84,21711.11,16,M,engineer,west
29.9,53499.16,32193.28,19,M,engineer,east
32.7,86297.92,26696.93,17,F,engineer,west
25.1,54522.71,29819.68,8,F,student,east
9.4,47392.61,17408.16,19,M,teacher,west
33.1,70308.58,16787.14,22,M,teacher,north
59.1,53463.15,34454.97,16,M,engineer,north
42.8,47378.26,24206.04,12,F,engineer,north
34.8,52832.4,27850.35,15,F,manager,west
32.4,59330.9,21936.05,18,F,doctor,east
35.2,80132.7,33987.27,19,M,doctor,south
40.5,30988.68,18921.9,17,M,engineer,east
23.2,60346.21,23643.99,12,M,teacher,west
46.1,69373.55,32859.93,10,F,manager,west
42.2,62901.73,36729.68,19,F,engineer,east
42.2,79647.98,19762.41,12,F,student,east
39.4,58884.82,44596.84,14,M,engineer,south
35.2,57231.73,28132.42,18,F,engineer,south
41.7,68884.94,14570.72,19,M,teacher,west
40.9,61489.71,28690.52,19,M,student,east
31.5,54143.87,21170.01,15,M,teacher,east
29.3,67742.16,29340.68,23,F,manager,north
36.0,50212.08,24571.44,22,F,doctor,north
50.5,50832.34,25742.74,16,F,engineer,north
22.6,52080.09,15884.07,18,F,engineer,east
20.3,80296.04,34900.61,16,F,student,east
36.6,11684.75,13438.73,10,F,engineer,west
35.5,65933.98,13912.35,12,M,manager,east
36.7,60514.08,28673.6,15,F,student,south
37.4,34786.94,41028.44,12,F,engineer,north
32.8,64645.9,21474.07,10,M,teacher,west
49.9,67136.28,32009.72,11,F,engineer,south
19.0,68844.59,35733.4,14,F,engineer,east
26.7,20222.58,33146.84,9,M,engineer,east
34.0,80495.84,21887.92,19,F,doctor,north
18.6,48933.95,14089.53,10,M,manager,north
33.2,70298.52,2924.52,16,M,manager,south
51.6,71116.11,22371.6,16,M,student,south
35.2,46849.54,36780.87,18,F,engineer,east
37.3,69906.9,13758.34,13,M,teacher,east
22.4,54217.6,32002.1,14,F,teacher,west
28.8,28929.34,15498.47,16,M,engineer,west
31.2,77516.13,26060.73,17,F,engineer,south
31.8,48374.33,32077.92,13,M,teacher,east
47.8,47182.6,18405.05,20,F,manager,east
40.6,53954.01,26704.85,21,F,student,north
23.9,64083.55,20849.09,15,F,engineer,west
37.5,59140.94,32051.49,21,F,manager,east
40.0,68221.0,27353.17,12,F,manager,west
46.4,39907.66,25565.08,16,F,teacher,west
50.8,48864.2,40583.5,11,F,engineer,east
24.8,58260.04,31623.06,17,F,student,north
26.9,88468.31,18096.48,24,F,manager,east
22.4,58292.81,24141.36,9,M,student,east
32.7,76278.33,24241.01,20,M,teacher,east
39.7,60578.33,25803.2,13,M,teacher,north
44.9,52745.12,50245.09,13,M,engineer,south
34.2,56299.13,28708.52,15,M,student,west
31.8,57473.7,4640.97,19,F,engineer,west
36.5,69054.69,19572.01,23,M,engineer,north
26.6,80619.17,5676.28,11,M,doctor,west
55.9,65395.21,21702.02,14,M,teacher,north
18.9,77806.17,5126.9,15,M,engineer,west
36.8,45528.15,16284.1,14,F,doctor,south
55.2,53780.54,9792.78,11,F,teacher,west
35.1,49135.46,28841.6,13,M,teacher,east
33.1,64716.67,25005.39,9,M,engineer,south
