age,income,account_balance,transaction_count,gender,occupation,region,timestamp
44.5,98214.11,17415.7,10,F,manager,east,2026-06-02 04:37:58.416996
24.7,55349.4,27882.95,9,F,manager,east,2026-06-02 04:37:58.416996
21.5,61905.28,12463.22,10,M,manager,east,2026-06-02 04:37:58.416996
43.3,44773.68,9345.43,14,M,doctor,south,2026-06-02 04:37:58.416996
43.6,45593.15,11611.27,8,F,teacher,east,2026-06-02 04:37:58.416996
31.0,57647.81,21687.22,19,M,student,east,2026-06-02 04:37:58.416996
23.8,44514.93,14224.57,9,M,manager,south,2026-06-02 04:37:58.416996
18.4,8846.45,14561.5,11,M,teacher,south,2026-06-02 04:37:58.416996
32.9,42997.59,20158.7,9,F,student,east,2026-06-02 04:37:58.416996
37.6,74380.49,21133.35,12,M,student,west,2026-06-02 04:37:58.416996
50.3,56310.56,3387.39,12,M,teacher,north,2026-06-02 04:37:58.416996
40.4,56411.37,-8269.08,11,F,student,west,2026-06-02 04:37:58.416996
54.8,41257.99,26799.62,9,F,engineer,south,2026-06-02 04:37:58.416996
49.3,60993.11,23670.65,13,M,engineer,east,2026-06-02 04:37:58.416996
48.2,84855.85,5557.18,10,M,engineer,west,2026-06-02 04:37:58.416996
53.8,80212.71,27235.34,11,M,teacher,north,2026-06-02 04:37:58.416996
25.4,61585.64,27213.43,18,F,doctor,north,2026-06-02 04:37:58.416996
35.6,39632.97,18373.45,11,M,manager,north,2026-06-02 04:37:58.416996
70.8,86809.57,45512.4,16,M,student,south,2026-06-02 04:37:58.416996
19.1,74066.37,37230.54,15,M,engineer,west,2026-06-02 04:37:58.416996
38.4,28344.81,17211.14,9,F,doctor,north,2026-06-02 04:37:58.416996
47.7,23377.7,17434.95,12,M,doctor,west,2026-06-02 04:37:58.416996
19.5,29342.23,4505.43,8,M,teacher,east,2026-06-02 04:37:58.416996
33.0,46113.97,36696.71,15,F,manager,north,2026-06-02 04:37:58.416996
66.0,71232.09,24961.84,13,F,doctor,north,2026-06-02 04:37:58.416996
44.0,70803.13,31876.73,15,F,doctor,east,2026-06-02 04:37:58.416996
35.1,61132.96,-3607.42,9,M,student,east,2026-06-02 04:37:58.416996
44.5,52471.83,31330.34,8,M,student,north,2026-06-02 04:37:58.416996
35.1,97683.54,15884.24,13,F,doctor,west,2026-06-02 04:37:58.416996
62.6,55611.78,29011.65,12,M,engineer,north,2026-06-02 04:37:58.416996
30.1,53434.26,28254.69,17,F,student,east,2026-06-02 04:37:58.416996
35.7,45863.59,21752.25,14,M,manager,east,2026-06-02 04:37:58.416996
24.1,94815.88,13631.97,19,M,manager,west,2026-06-02 04:37:58.416996
38.5,67976.2,26786.34,11,F,engineer,north,2026-06-02 04:37:58.416996
39.9,36379.22,11969.06,11,F,student,north,2026-06-02 04:37:58.416996
56.3,34246.66,34606.89,11,F,manager,north,2026-06-02 04:37:58.416996
29.8,24759.33,13340.21,10,M,manager,north,2026-06-02 04:37:58.416996
47.8,53258.15,22272.92,12,M,engineer,east,2026-06-02 04:37:58.416996
43.0,28027.41,13050.49,10,M,manager,south,2026-06-02 04:37:58.416996
19.3,33983.15,23904.84,8,M,engineer,east,2026-06-02 04:37:58.416996
33.3,74230.14,9618.87,8,F,engineer,east,2026-06-02 04:37:58.416996
32.8,71037.93,12290.27,14,M,teacher,south,2026-06-02 04:37:58.416996
62.2,81845.24,49534.35,8,M,engineer,east,2026-06-02 04:37:58.416996
48.5,28534.24,32130.61,17,F,engineer,east,2026-06-02 04:37:58.416996
43.7,36958.24,26433.39,8,M,manager,south,2026-06-02 04:37:58.416996
-9.5,43685.84,28169.4,9,M,manager,north,2026-06-02 04:37:58.416996
19.1,84521.53,25667.69,12,M,engineer,north,2026-06-02 04:37:58.416996
50.7,56131.88,20933.3,13,F,manager,west,2026-06-02 04:37:58.416996
51.4,87796.46,31080.64,10,M,teacher,south,2026-06-02 04:37:58.416996
33.1,66294.0,12076.18,11,M,student,west,2026-06-02 04:37:58.416996
42.3,52976.42,41146.42,14,M,engineer,east,2026-06-02 04:37:58.416996
41.5,65329.08,23444.02,17,F,engineer,north,2026-06-02 04:37:58.416996
44.0,23871.14,31620.46,8,M,manager,east,2026-06-02 04:37:58.416996
37.5,18023.73,40880.59,9,M,teacher,east,2026-06-02 04:37:58.416996
51.8,59666.64,27894.49,11,F,teacher,south,2026-06-02 04:37:58.416996
55.3,55259.24,12274.14,4,F,doctor,north,2026-06-02 04:37:58.416996
30.5,89805.12,36634.53,11,M,manager,north,2026-06-02 04:37:58.416996
27.7,30178.9,42354.29,12,M,engineer,north,2026-06-02 04:37:58.416996
32.4,61704.14,-1358.27,11,M,doctor,east,2026-06-02 04:37:58.416996
42.6,67515.01,20777.51,14,F,teacher,east,2026-06-02 04:37:58.416996
46.3,61170.63,25497.26,10,F,teacher,east,2026-06-02 04:37:58.416996
51.5,74781.03,18831.34,6,F,teacher,south,2026-06-02 04:37:58.416996
53.7,43617.3,7048.69,8,M,student,south,2026-06-02 04:37:58.416996
46.3,69980.17,11403.36,15,F,teacher,east,2026-06-02 04:37:58.416996
44.8,65107.45,-189.49,13,F,teacher,east,2026-06-02 04:37:58.416996
61.8,75985.38,33461.3,11,F,teacher,east,2026-06-02 04:37:58.416996
42.1,45799.06,38482.68,15,M,manager,south,2026-06-02 04:37:58.416996
49.1,33648.34,38315.54,13,F,doctor,north,2026-06-02 04:37:58.416996
45.8,43685.99,21645.16,13,M,manager,south,2026-06-02 04:37:58.416996
39.9,35864.95,25263.0,19,F,teacher,south,2026-06-02 04:37:58.416996
40.0,44830.4,34839.08,8,F,manager,west,2026-06-02 04:37:58.416996
57.9,48982.9,19205.37,12,M,teacher,south,2026-06-02 04:37:58.416996
40.9,38594.95,10608.62,16,M,engineer,west,2026-06-02 04:37:58.416996
37.8,55139.92,15151.4,12,M,manager,east,2026-06-02 04:37:58.416996
33.2,33777.69,24106.57,14,M,manager,north,2026-06-02 04:37:58.416996
47.1,53682.39,13436.34,10,F,manager,south,2026-06-02 04:37:58.416996
35.9,46086.0,27679.56,10,M,doctor,east,2026-06-02 04:37:58.416996
46.0,52817.84,5738.76,8,F,engineer,south,2026-06-02 04:37:58.416996
44.1,62080.44,19088.16,17,M,student,south,2026-06-02 04:37:58.416996
36.9,47471.84,26866.6,19,M,engineer,south,2026-06-02 04:37:58.416996
25.3,40996.67,23590.14,11,F,teacher,east,2026-06-02 04:37:58.416996
29.6,43218.49,13178.54,11,M,student,east,2026-06-02 04:37:58.416996
31.5,73416.22,30820.57,11,M,doctor,south,2026-06-02 04:37:58.416996
30.0,77973.67,25149.87,8,M,teacher,west,2026-06-02 04:37:58.416996
47.5,45731.82,-3067.96,17,F,manager,east,2026-06-02 04:37:58.416996
67.6,52218.4,27463.81,12,F,student,west,2026-06-02 04:37:58.416996
35.9,24320.82,16933.63,12,F,engineer,south,2026-06-02 04:37:58.416996
37.4,51725.07,15700.42,19,F,engineer,north,2026-06-02 04:37:58.416996
35.0,28872.0,12040.89,11,F,teacher,east,2026-06-02 04:37:58.416996
52.3,46209.93,9963.67,14,M,teacher,west,2026-06-02 04:37:58.416996
47.1,74392.7,24479.0,15,M,manager,east,2026-06-02 04:37:58.416996
41.8,27965.81,28552.31,11,M,teacher,east,2026-06-03 04:37:58.416996
27.4,38763.81,23838.07,9,M,teacher,west,2026-06-03 04:37:58.416996
30.4,38852.25,33393.44,10,M,teacher,south,2026-06-03 04:37:58.416996
44.1,24960.64,28976.86,4,F,engineer,west,2026-06-03 04:37:58.416996
44.7,70528.7,-2083.54,7,M,engineer,east,2026-06-03 04:37:58.416996
41.8,59990.28,11001.76,21,F,teacher,south,2026-06-03 04:37:58.416996
50.0,87559.38,36261.03,6,F,manager,north,2026-06-03 04:37:58.416996
27.3,37084.27,6767.4,12,M,teacher,east,2026-06-03 04:37:58.416996
45.6,23101.28,-10820.34,8,F,teacher,west,2026-06-03 04:37:58.416996
45.0,71943.74,43977.4,17,M,teacher,south,2026-06-03 04:37:58.416996
30.5,48504.92,25559.35,12,F,student,east,2026-06-03 04:37:58.416996
34.7,46600.77,13803.32,8,M,engineer,east,2026-06-03 04:37:58.416996
50.3,81604.48,11819.21,17,M,teacher,south,2026-06-03 04:37:58.416996
28.3,58055.72,29552.87,9,F,teacher,west,2026-06-03 04:37:58.416996
71.6,71275.52,27735.97,13,M,student,east,2026-06-03 04:37:58.416996
48.7,43792.35,25926.43,11,M,teacher,west,2026-06-03 04:37:58.416996
41.3,41947.4,19735.01,17,F,doctor,south,2026-06-03 04:37:58.416996
39.0,48423.28,6633.0,8,M,engineer,west,2026-06-03 04:37:58.416996
51.5,67066.6,21568.42,14,M,engineer,south,2026-06-03 04:37:58.416996
37.1,55916.2,34781.74,19,F,teacher,north,2026-06-03 04:37:58.416996
37.6,63423.3,15496.59,14,M,manager,north,2026-06-03 04:37:58.416996
59.4,8141.81,29212.83,14,M,manager,north,2026-06-03 04:37:58.416996
36.3,21124.57,17144.42,10,M,manager,south,2026-06-03 04:37:58.416996
43.6,16233.77,31614.93,11,M,student,north,2026-06-03 04:37:58.416996
32.9,48172.71,10240.64,13,M,engineer,north,2026-06-03 04:37:58.416996
45.1,29842.12,22164.25,9,M,engineer,west,2026-06-03 04:37:58.416996
49.0,85413.79,27477.69,15,F,manager,west,2026-06-03 04:37:58.416996
62.2,54615.07,13894.59,14,F,teacher,east,2026-06-03 04:37:58.416996
30.8,58900.39,26351.36,16,F,student,south,2026-06-03 04:37:58.416996
24.6,35383.74,21645.38,12,F,student,south,2026-06-03 04:37:58.416996
38.8,34822.21,21470.13,6,F,engineer,south,2026-06-03 04:37:58.416996
34.6,82922.3,13866.95,11,F,manager,south,2026-06-03 04:37:58.416996
41.8,87083.42,33968.11,11,F,engineer,east,2026-06-03 04:37:58.416996
48.3,62484.8,10658.45,17,M,teacher,north,2026-06-03 04:37:58.416996
69.2,18428.54,25357.18,7,M,manager,east,2026-06-03 04:37:58.416996
36.6,47341.39,11809.5,14,M,teacher,east,2026-06-03 04:37:58.416996
15.5,60638.81,21205.95,3,F,engineer,west,2026-06-03 04:37:58.416996
39.1,50896.61,29714.35,18,F,engineer,west,2026-06-03 04:37:58.416996
46.2,16837.01,18533.78,8,F,engineer,west,2026-06-03 04:37:58.416996
30.4,88291.28,-14914.35,12,M,teacher,east,2026-06-03 04:37:58.416996
44.8,39961.11,5863.65,12,M,manager,south,2026-06-03 04:37:58.416996
43.6,30859.32,-3895.98,12,F,manager,south,2026-06-03 04:37:58.416996
45.1,54444.23,22814.92,14,F,manager,east,2026-06-03 04:37:58.416996
51.5,76316.56,21939.85,21,F,teacher,south,2026-06-03 04:37:58.416996
41.0,64234.3,17792.51,13,F,teacher,north,2026-06-03 04:37:58.416996
48.6,31318.47,14482.52,10,M,engineer,east,2026-06-03 04:37:58.416996
20.4,28349.32,24653.58,10,M,student,south,2026-06-03 04:37:58.416996
30.5,15551.58,4632.17,9,M,engineer,west,2026-06-03 04:37:58.416996
37.9,49751.12,33472.67,13,F,engineer,east,2026-06-03 04:37:58.416996
29.9,46484.36,22901.44,14,M,engineer,east,2026-06-03 04:37:58.416996
42.1,64249.67,10662.46,10,F,teacher,east,2026-06-03 04:37:58.416996
37.9,42660.82,16978.97,6,F,manager,south,2026-06-03 04:37:58.416996
36.5,72526.73,20424.0,9,F,teacher,west,2026-06-03 04:37:58.416996
52.6,66784.32,5430.55,12,M,manager,south,2026-06-03 04:37:58.416996
43.0,41880.13,30050.54,13,F,student,west,2026-06-03 04:37:58.416996
29.0,62041.14,33585.65,9,F,student,west,2026-06-03 04:37:58.416996
34.8,78921.5,23408.97,13,F,engineer,north,2026-06-03 04:37:58.416996
51.0,37707.29,33286.58,12,F,teacher,east,2026-06-03 04:37:58.416996
44.4,51160.1,53800.1,7,F,manager,east,2026-06-03 04:37:58.416996
56.4,50809.81,-540.72,13,F,student,west,2026-06-03 04:37:58.416996
52.2,48561.13,22622.88,10,M,manager,south,2026-06-03 04:37:58.416996
37.3,69434.13,5882.59,10,F,teacher,east,2026-06-03 04:37:58.416996
59.2,70859.49,40728.61,14,M,engineer,east,2026-06-03 04:37:58.416996
60.2,62320.12,24955.71,11,M,teacher,north,2026-06-03 04:37:58.416996
20.6,61460.83,13622.86,14,F,engineer,west,2026-06-03 04:37:58.416996
42.4,44880.25,18875.71,15,F,engineer,south,2026-06-03 04:37:58.416996
35.4,60949.5,38035.6,7,M,manager,east,2026-06-03 04:37:58.416996
38.9,31866.95,27427.42,16,M,doctor,north,2026-06-03 04:37:58.416996
32.2,99613.76,28947.04,14,M,engineer,south,2026-06-03 04:37:58.416996
30.7,79304.8,39856.95,11,F,engineer,south,2026-06-03 04:37:58.416996
52.8,72217.66,33452.46,10,F,engineer,south,2026-06-03 04:37:58.416996
28.0,62350.07,35488.09,9,M,engineer,west,2026-06-03 04:37:58.416996
43.1,62365.28,20483.97,17,M,student,east,2026-06-03 04:37:58.416996
25.8,24577.82,-5046.61,15,F,manager,west,2026-06-03 04:37:58.416996
57.2,32344.99,23242.76,12,M,teacher,south,2026-06-03 04:37:58.416996
42.4,34588.54,14026.5,13,F,manager,south,2026-06-03 04:37:58.416996
50.9,56050.31,31463.02,8,F,teacher,west,2026-06-03 04:37:58.416996
44.3,49932.62,756.18,13,F,manager,south,2026-06-03 04:37:58.416996
39.0,69603.91,31938.82,10,F,engineer,south,2026-06-03 04:37:58.416996
42.8,37620.14,24262.49,10,M,engineer,east,2026-06-03 04:37:58.416996
60.1,73479.04,26245.57,13,M,engineer,east,2026-06-03 04:37:58.416996
31.2,40233.15,29425.14,19,M,engineer,east,2026-06-03 04:37:58.416996
11.4,47476.65,21658.43,13,F,engineer,east,2026-06-03 04:37:58.416996
32.6,71118.01,18004.13,15,F,manager,south,2026-06-03 04:37:58.416996
27.5,64083.78,35619.73,8,M,engineer,south,2026-06-03 04:37:58.416996
53.6,32473.79,29117.91,13,M,doctor,west,2026-06-03 04:37:58.416996
39.9,74153.09,30266.09,20,M,manager,west,2026-06-03 04:37:58.416996
51.9,56601.75,21009.7,12,F,manager,north,2026-06-03 04:37:58.416996
42.4,16440.28,23314.37,18,M,engineer,east,2026-06-03 04:37:58.416996
42.1,39831.73,21841.12,16,F,engineer,south,2026-06-04 04:37:58.416996
44.0,47626.72,1070.11,13,F,student,east,2026-06-04 04:37:58.416996
59.8,33951.91,5426.5,12,F,manager,east,2026-06-04 04:37:58.416996
44.2,79168.83,20521.8,8,F,manager,north,2026-06-04 04:37:58.416996
55.3,48254.34,-529.09,17,F,teacher,east,2026-06-04 04:37:58.416996
54.5,63283.29,20678.33,15,M,engineer,south,2026-06-04 04:37:58.416996
40.0,58718.58,11268.88,12,F,doctor,south,2026-06-04 04:37:58.416996
41.1,67703.42,21088.28,10,F,engineer,north,2026-06-04 04:37:58.416996
37.5,85114.91,24040.04,12,M,manager,west,2026-06-04 04:37:58.416996
57.4,67162.61,-298.62,8,F,manager,east,2026-06-04 04:37:58.416996
30.7,86367.06,25900.92,10,M,manager,south,2026-06-04 04:37:58.416996
33.3,67640.53,16605.48,12,F,doctor,east,2026-06-04 04:37:58.416996
38.7,57367.57,-5873.67,5,M,doctor,south,2026-06-04 04:37:58.416996
28.2,60786.21,16469.44,14,M,manager,east,2026-06-04 04:37:58.416996
34.9,7743.37,26556.06,16,F,manager,south,2026-06-04 04:37:58.416996
55.6,46807.2,17131.83,8,F,engineer,north,2026-06-04 04:37:58.416996
49.8,52415.51,16400.18,7,F,manager,east,2026-06-04 04:37:58.416996
37.0,62884.98,23846.39,14,M,doctor,south,2026-06-04 04:37:58.416996
51.6,54540.83,16249.09,20,M,teacher,east,2026-06-04 04:37:58.416996
67.0,61009.77,18794.17,11,M,doctor,south,2026-06-04 04:37:58.416996
45.8,31182.58,6082.47,12,F,teacher,south,2026-06-04 04:37:58.416996
59.0,26535.83,15780.59,19,F,engineer,east,2026-06-04 04:37:58.416996
52.2,33703.62,44608.95,12,M,manager,north,2026-06-04 04:37:58.416996
38.5,83281.5,24140.98,18,F,student,east,2026-06-04 04:37:58.416996
44.4,32177.82,25229.49,12,M,teacher,south,2026-06-04 04:37:58.416996
48.3,40805.11,14287.93,12,F,manager,west,2026-06-04 04:37:58.416996
33.1,56892.76,17263.75,14,F,doctor,north,2026-06-04 04:37:58.416996
10.7,26350.79,19258.18,10,F,student,south,2026-06-04 04:37:58.416996
32.0,39297.79,32490.37,6,F,doctor,north,2026-06-04 04:37:58.416996
16.1,67182.07,36386.18,15,M,engineer,north,2026-06-04 04:37:58.416996
33.0,47115.24,16547.8,17,F,student,west,2026-06-04 04:37:58.416996
21.5,85302.75,21718.98,12,F,manager,east,2026-06-04 04:37:58.416996
52.6,24425.99,19179.6,14,M,teacher,south,2026-06-04 04:37:58.416996
27.8,48779.14,31148.36,12,F,manager,south,2026-06-04 04:37:58.416996
48.5,47119.99,27623.04,11,M,engineer,south,2026-06-04 04:37:58.416996
51.2,54839.19,20920.56,15,F,manager,north,2026-06-04 04:37:58.416996
50.4,32918.26,34115.75,13,M,manager,north,2026-06-04 04:37:58.416996
19.6,44551.4,28217.36,9,M,teacher,north,2026-06-04 04:37:58.416996
55.5,69204.22,12746.5,9,M,manager,east,2026-06-04 04:37:58.416996
47.0,50150.78,22098.55,12,M,engineer,east,2026-06-04 04:37:58.416996
51.7,35744.9,19881.76,6,F,engineer,east,2026-06-04 04:37:58.416996
64.0,92440.9,10145.51,14,F,doctor,east,2026-06-04 04:37:58.416996
51.5,55883.8,19296.28,13,M,student,south,2026-06-04 04:37:58.416996
27.8,66040.19,35669.05,17,M,engineer,south,2026-06-04 04:37:58.416996
49.8,68754.6,35138.95,11,M,doctor,north,2026-06-04 04:37:58.416996
24.0,53726.36,32959.0,11,F,manager,east,2026-06-04 04:37:58.416996
41.2,40784.61,31349.73,12,M,manager,west,2026-06-04 04:37:58.416996
36.0,58585.56,24495.8,15,F,manager,west,2026-06-04 04:37:58.416996
42.1,42397.99,14783.65,15,M,student,east,2026-06-04 04:37:58.416996
23.9,61688.24,28765.09,18,F,teacher,east,2026-06-04 04:37:58.416996
25.3,52043.67,2244.08,14,F,student,west,2026-06-04 04:37:58.416996
36.6,73529.47,13937.42,14,M,manager,east,2026-06-04 04:37:58.416996
39.3,34452.99,35257.08,13,M,manager,west,2026-06-04 04:37:58.416996
36.9,67933.3,16094.85,13,M,teacher,east,2026-06-04 04:37:58.416996
59.4,66048.04,29679.71,11,F,engineer,north,2026-06-04 04:37:58.416996
47.1,50697.58,17643.29,8,M,engineer,west,2026-06-04 04:37:58.416996
46.8,68143.52,28602.01,15,M,manager,north,2026-06-04 04:37:58.416996
37.4,62540.07,3518.89,13,M,teacher,east,2026-06-04 04:37:58.416996
25.3,67008.73,37261.59,11,M,doctor,south,2026-06-04 04:37:58.416996
42.0,65863.29,8608.54,13,M,manager,west,2026-06-04 04:37:58.416996
63.7,55902.17,5657.97,14,M,manager,south,2026-06-04 04:37:58.416996
44.7,44268.32,36616.73,14,F,doctor,north,2026-06-04 04:37:58.416996
55.4,44060.41,21966.17,12,F,teacher,south,2026-06-04 04:37:58.416996
56.9,51136.36,18325.03,14,M,manager,south,2026-06-04 04:37:58.416996
48.7,70176.58,40811.75,12,F,teacher,west,2026-06-04 04:37:58.416996
44.6,66380.48,30772.98,7,F,student,east,2026-06-04 04:37:58.416996
30.1,73107.67,16605.99,11,F,manager,south,2026-06-04 04:37:58.416996
39.5,74913.01,20387.37,8,M,manager,south,2026-06-04 04:37:58.416996
37.7,51094.12,34886.94,12,M,engineer,east,2026-06-04 04:37:58.416996
46.0,90323.59,10437.09,13,M,teacher,east,2026-06-04 04:37:58.416996
25.0,53128.36,39321.48,9,M,manager,west,2026-06-04 04:37:58.416996
35.6,46109.86,16679.69,14,M,engineer,south,2026-06-04 04:37:58.416996
46.8,60999.99,11542.13,10,F,manager,west,2026-06-04 04:37:58.416996
33.6,63706.82,35042.96,9,F,teacher,south,2026-06-04 04:37:58.416996
31.0,41651.92,30815.27,19,M,manager,west,2026-06-04 04:37:58.416996
32.5,52144.26,680.88,9,M,doctor,south,2026-06-04 04:37:58.416996
38.7,46954.51,20718.1,17,F,doctor,east,2026-06-04 04:37:58.416996
13.4,57547.77,8737.62,10,M,manager,east,2026-06-04 04:37:58.416996
33.0,69325.46,31580.06,13,M,manager,west,2026-06-04 04:37:58.416996
53.4,50213.63,42635.36,8,F,manager,south,2026-06-04 04:37:58.416996
45.9,65308.87,28452.63,15,M,teacher,east,2026-06-04 04:37:58.416996
47.0,30000.74,12883.99,19,F,teacher,west,2026-06-04 04:37:58.416996
20.1,71016.14,32679.29,8,M,manager,east,2026-06-04 04:37:58.416996
37.0,46838.25,21395.74,8,F,doctor,east,2026-06-04 04:37:58.416996
40.6,46517.29,21114.58,18,M,manager,east,2026-06-04 04:37:58.416996
47.6,62206.12,16176.46,15,M,student,north,2026-06-04 04:37:58.416996
55.3,63152.23,23256.22,13,M,manager,south,2026-06-04 04:37:58.416996
53.5,52978.46,21148.3,13,F,teacher,south,2026-06-04 04:37:58.416996
35.0,39001.62,-6850.37,12,M,student,west,2026-06-04 04:37:58.416996
35.3,46367.76,22310.39,13,M,teacher,north,2026-06-04 04:37:58.416996
58.9,56714.36,20348.59,14,M,teacher,south,2026-06-04 04:37:58.416996
37.7,63817.14,26161.83,10,M,engineer,west,2026-06-04 04:37:58.416996
29.0,40186.92,-2080.79,16,F,engineer,east,2026-06-04 04:37:58.416996
39.5,43477.44,28144.03,13,M,student,east,2026-06-04 04:37:58.416996
58.2,59732.99,22343.29,12,M,engineer,south,2026-06-04 04:37:58.416996
31.1,53501.9,27941.63,14,M,engineer,east,2026-06-04 04:37:58.416996
36.9,57636.97,2450.47,14,M,teacher,east,2026-06-04 04:37:58.416996
31.6,7940.06,7183.37,14,M,manager,north,2026-06-04 04:37:58.416996
53.5,49691.58,-499.84,16,M,teacher,east,2026-06-04 04:37:58.416996
45.5,70358.85,23755.81,8,M,teacher,south,2026-06-04 04:37:58.416996
53.1,43914.25,17859.16,9,M,teacher,north,2026-06-04 04:37:58.416996
60.8,63757.46,20272.05,17,F,engineer,south,2026-06-04 04:37:58.416996
23.9,33242.6,5290.58,12,F,teacher,west,2026-06-04 04:37:58.416996
32.9,26869.87,7482.02,10,F,student,west,2026-06-04 04:37:58.416996
36.8,62520.72,-7953.1,11,M,manager,west,2026-06-04 04:37:58.416996
42.8,54019.63,5853.43,10,M,engineer,east,2026-06-05 04:37:58.416996
48.1,48954.03,14199.57,5,F,manager,east,2026-06-05 04:37:58.416996
36.1,70236.4,14819.83,14,F,teacher,north,2026-06-05 04:37:58.416996
33.7,49386.87,21188.5,6,M,manager,north,2026-06-05 04:37:58.416996
53.5,43612.85,31139.56,7,F,engineer,south,2026-06-05 04:37:58.416996
48.6,41665.24,13732.24,16,F,engineer,south,2026-06-05 04:37:58.416996
45.8,37857.79,27865.47,5,M,manager,east,2026-06-05 04:37:58.416996
16.3,63399.66,31339.13,10,M,manager,west,2026-06-05 04:37:58.416996
56.5,49382.23,35800.46,9,M,doctor,west,2026-06-05 04:37:58.416996
44.2,75565.38,27877.43,13,F,engineer,east,2026-06-05 04:37:58.416996
40.1,1858.03,22879.45,10,F,student,east,2026-06-05 04:37:58.416996
32.2,71611.12,9039.55,17,M,teacher,south,2026-06-05 04:37:58.416996
34.4,61473.33,25270.12,11,F,engineer,west,2026-06-05 04:37:58.416996
31.3,53365.17,17484.54,12,M,manager,east,2026-06-05 04:37:58.416996
18.0,31754.56,38517.85,14,M,teacher,east,2026-06-05 04:37:58.416996
32.2,25122.21,23095.23,10,M,engineer,north,2026-06-05 04:37:58.416996
22.8,68519.63,20080.37,10,F,manager,west,2026-06-05 04:37:58.416996
41.3,59358.64,38991.14,6,M,teacher,south,2026-06-05 04:37:58.416996
28.2,59017.94,16211.5,12,M,manager,west,2026-06-05 04:37:58.416996
50.8,53155.52,21961.65,16,M,manager,north,2026-06-05 04:37:58.416996
22.0,70296.54,46112.71,14,F,doctor,north,2026-06-05 04:37:58.416996
56.3,44454.31,25194.83,4,M,engineer,south,2026-06-05 04:37:58.416996
52.0,48944.71,35501.66,16,M,student,north,2026-06-05 04:37:58.416996
